Word,DocId:Occurrence
famílias,"[(6, 4), (7, 1), (9, 1), (10, 2), (39, 1), (65, 1), (76, 3), (80, 1), (94, 2), (108, 1), (110, 3), (111, 1), (127, 2), (128, 1), (140, 1), (147, 1), (165, 1), (180, 1), (203, 3), (237, 2), (242, 1), (249, 1)]"
procurou,"[(6, 1), (214, 1)]"
quebra,"[(6, 1), (25, 4), (40, 2), (93, 1), (108, 1), (175, 2), (218, 1), (224, 1), (230, 2)]"
morrer,"[(6, 1), (112, 1), (161, 1), (194, 1), (197, 1), (226, 1)]"
ponta,"[(6, 1), (7, 2), (45, 1), (57, 2), (67, 1), (111, 2), (115, 1), (125, 3), (130, 1), (166, 3)]"
lembra,"[(6, 1), (14, 3), (45, 1), (63, 1), (95, 1), (99, 3), (109, 1), (125, 1), (141, 1), (143, 1), (190, 1)]"
editar,"[(6, 1), (149, 1)]"
percorreu,"[(6, 1), (95, 1), (111, 2)]"
contaram,"[(6, 1), (179, 1), (184, 1)]"
identidade,"[(6, 2), (9, 1), (14, 1), (19, 1), (25, 1), (42, 1), (60, 1), (80, 1), (89, 1), (141, 1), (152, 1), (154, 1), (159, 1), (201, 1), (239, 1)]"
coisa,"[(6, 2), (13, 3), (16, 1), (19, 1), (25, 7), (29, 1), (31, 3), (34, 1), (41, 1), (57, 1), (63, 6), (69, 5), (84, 1), (89, 1), (91, 1), (96, 1), (99, 1), (118, 1), (125, 1), (129, 2), (130, 3), (151, 1), (152, 3), (165, 3), (178, 1), (180, 3), (183, 1), (184, 1), (190, 1), (193, 1), (195, 5), (197, 1), (211, 7), (214, 4), (217, 1), (218, 1), (221, 1), (222, 2), (230, 2), (232, 1), (240, 1), (244, 2), (248, 2), (249, 2)]"
ficar,"[(6, 1), (7, 2), (11, 1), (14, 1), (15, 1), (34, 1), (55, 1), (102, 2), (104, 1), (125, 2), (138, 4), (152, 2), (166, 5), (169, 1), (191, 2), (193, 1), (196, 1), (211, 3), (215, 1), (217, 3), (244, 1), (249, 2)]"
nasceu,"[(6, 3), (30, 1), (32, 1), (36, 2), (125, 1), (133, 1), (158, 1), (159, 1), (164, 1), (166, 1), (181, 1), (183, 1), (187, 1), (193, 1), (195, 2), (249, 1)]"
Serra,"[(6, 4)]"
assassinado,"[(6, 1), (7, 1), (19, 1), (73, 1), (93, 1), (114, 1), (151, 1), (169, 2)]"
tema,"[(6, 2), (21, 2), (23, 1), (29, 2), (32, 4), (37, 5), (70, 1), (79, 2), (84, 1), (89, 1), (95, 1), (118, 1), (122, 1), (148, 2), (191, 1), (201, 3), (202, 2), (206, 1), (207, 3), (208, 2), (220, 2), (221, 2), (222, 2), (223, 1), (229, 1), (236, 2), (238, 1), (240, 6), (242, 4)]"
ilegalmente,"[(6, 1), (188, 1), (249, 1)]"
general,"[(6, 1), (19, 1), (25, 2), (63, 1), (65, 3), (99, 2), (115, 5), (135, 1), (151, 2), (166, 4), (205, 2), (208, 3), (225, 1), (240, 2)]"
única,"[(6, 1), (11, 1), (13, 1), (15, 1), (30, 1), (35, 1), (55, 1), (69, 2), (75, 1), (86, 1), (91, 2), (107, 3), (110, 2), (112, 1), (121, 1), (123, 1), (129, 1), (143, 1), (150, 1), (152, 1), (164, 1), (167, 1), (168, 2), (172, 1), (188, 1), (190, 1), (195, 1), (197, 1), (211, 1), (217, 4), (222, 1), (224, 1), (225, 1), (249, 2)]"
lembro,"[(6, 1), (14, 2), (58, 1), (151, 1), (158, 1), (193, 1)]"
submetida,"[(6, 1), (21, 1), (112, 1), (142, 2), (197, 3), (209, 1), (231, 1)]"
Centro,"[(6, 1), (7, 1), (23, 1), (45, 1), (139, 2), (179, 1), (223, 2)]"
existiu,"[(6, 1), (9, 1), (102, 1), (151, 1), (152, 1), (241, 1)]"
filhos,"[(6, 3), (9, 4), (13, 1), (16, 1), (25, 1), (39, 1), (59, 1), (65, 2), (80, 1), (110, 2), (114, 1), (123, 1), (124, 1), (147, 3), (151, 3), (158, 2), (161, 2), (164, 1), (166, 3), (177, 2), (178, 1), (196, 2), (197, 1), (198, 2), (203, 1), (204, 1), (207, 1), (217, 1), (223, 1), (229, 1), (240, 1), (245, 1), (249, 19)]"
manifestar,"[(6, 1), (164, 1), (212, 1), (215, 1), (241, 1)]"
homenagem,"[(6, 1), (10, 1), (73, 1), (77, 1), (93, 1), (95, 1), (111, 1), (114, 1), (158, 1), (164, 1), (166, 1), (175, 1), (238, 1), (242, 1)]"
Achei,"[(6, 1), (170, 1)]"
essa,"[(6, 6), (7, 10), (11, 3), (13, 3), (16, 4), (18, 1), (22, 5), (23, 3), (25, 20), (29, 1), (30, 4), (31, 5), (33, 5), (34, 4), (37, 7), (41, 1), (42, 7), (43, 1), (46, 2), (58, 3), (60, 6), (61, 1), (63, 15), (65, 4), (69, 5), (78, 2), (82, 1), (86, 7), (89, 5), (90, 2), (91, 2), (92, 2), (97, 4), (101, 7), (107, 2), (108, 4), (111, 1), (114, 4), (118, 2), (119, 5), (125, 8), (130, 2), (132, 1), (135, 1), (136, 3), (137, 2), (138, 3), (143, 4), (146, 1), (147, 10), (150, 3), (151, 13), (153, 1), (154, 1), (155, 4), (160, 3), (163, 2), (165, 4), (166, 10), (167, 6), (170, 1), (172, 3), (173, 4), (175, 3), (178, 4), (180, 3), (182, 2), (183, 3), (184, 5), (189, 3), (193, 1), (195, 4), (197, 3), (198, 5), (200, 2), (201, 4), (202, 2), (203, 4), (205, 2), (208, 1), (210, 3), (211, 21), (213, 5), (214, 4), (220, 2), (221, 8), (224, 3), (225, 4), (228, 1), (229, 2), (230, 2), (235, 5), (240, 6), (244, 3), (247, 1), (248, 22), (249, 8)]"
número,"[(6, 2), (7, 1), (13, 1), (14, 1), (25, 1), (56, 2), (60, 1), (63, 3), (65, 4), (66, 1), (69, 1), (70, 2), (79, 2), (81, 1), (84, 2), (97, 1), (99, 2), (104, 1), (108, 2), (115, 1), (119, 1), (123, 4), (125, 2), (127, 3), (130, 1), (133, 2), (134, 1), (136, 1), (143, 1), (147, 2), (150, 1), (155, 1), (168, 2), (173, 1), (174, 6), (179, 1), (194, 1), (208, 1), (217, 4), (229, 1), (232, 2), (235, 1), (239, 1), (244, 1), (249, 1)]"
Fortaleza,"[(6, 1), (238, 1)]"
Araguaia,"[(6, 5), (95, 1), (166, 1), (208, 1)]"
comentava,"[(6, 1), (63, 1)]"
outra,"[(6, 3), (10, 1), (13, 4), (14, 1), (19, 1), (31, 2), (34, 2), (40, 1), (41, 1), (47, 2), (53, 2), (60, 1), (63, 5), (65, 1), (66, 1), (67, 1), (69, 1), (89, 2), (98, 1), (99, 1), (102, 2), (103, 1), (109, 5), (114, 1), (115, 2), (116, 1), (121, 1), (130, 4), (149, 1), (151, 6), (152, 3), (153, 2), (157, 1), (158, 2), (162, 3), (166, 4), (173, 2), (175, 1), (177, 4), (182, 1), (184, 5), (190, 3), (193, 1), (198, 1), (207, 2), (209, 1), (210, 2), (211, 5), (217, 1), (219, 1), (220, 2), (221, 2), (223, 1), (228, 2), (230, 1), (235, 1), (241, 3), (242, 1), (244, 3), (248, 3), (249, 6)]"
Bacaba,"[(6, 1)]"
Nessas,"[(6, 1)]"
CIE,"[(6, 1), (7, 1)]"
tenente,"[(6, 1), (42, 1), (104, 1), (233, 1)]"
quais,"[(6, 1), (7, 1), (10, 1), (13, 1), (17, 1), (20, 1), (22, 1), (26, 1), (29, 1), (34, 2), (36, 1), (46, 1), (60, 1), (63, 2), (65, 1), (69, 2), (73, 2), (75, 1), (82, 1), (83, 1), (86, 1), (94, 1), (102, 4), (103, 1), (105, 1), (112, 1), (114, 1), (117, 1), (125, 4), (134, 1), (136, 2), (139, 1), (148, 2), (152, 2), (153, 1), (163, 1), (166, 1), (170, 1), (173, 1), (182, 1), (186, 1), (188, 1), (191, 1), (194, 2), (197, 2), (205, 1), (211, 1), (214, 2), (221, 1), (223, 1), (226, 2), (239, 1), (243, 1), (245, 2), (247, 1), (249, 2)]"
tias,"[(6, 2)]"
Arcy,"[(6, 1)]"
entregou,"[(6, 2), (17, 1), (65, 1), (66, 1), (82, 1), (107, 1), (220, 1), (249, 1)]"
tez,"[(6, 1)]"
livres,"[(6, 1), (79, 1), (88, 1), (106, 1), (150, 1), (211, 1)]"
relatório,"[(6, 1), (23, 2), (61, 2), (66, 2), (69, 1), (78, 1), (87, 1), (94, 2), (96, 2), (99, 1), (123, 4), (132, 1), (138, 1), (142, 1), (163, 1), (169, 2), (194, 1), (207, 1), (218, 1), (223, 1), (227, 2), (231, 1), (241, 1)]"
décadas,"[(6, 3), (9, 1), (19, 1), (29, 1), (32, 1), (45, 1), (60, 2), (61, 1), (73, 1), (77, 1), (101, 1), (105, 1), (107, 1), (111, 1), (112, 1), (131, 1), (133, 1), (140, 2), (143, 1), (145, 1), (151, 1), (152, 1), (165, 1), (173, 1), (183, 1), (188, 2), (189, 1), (190, 1), (191, 1), (193, 1), (194, 1), (196, 2), (198, 2), (204, 1), (207, 1), (217, 1), (223, 1), (235, 1), (244, 1)]"
sequestro,"[(6, 3), (65, 1), (166, 2), (224, 5)]"
raspada,"[(6, 1)]"
apoiasse,"[(6, 1), (69, 1)]"
cuidar,"[(6, 1), (57, 1), (65, 2), (80, 1), (138, 1), (147, 1), (156, 1), (196, 1), (216, 1), (249, 2)]"
reservada,"[(6, 1), (130, 1)]"
mudou,"[(6, 1), (23, 1), (41, 1), (61, 1), (114, 1), (123, 1), (138, 1), (149, 1), (153, 1), (165, 1), (169, 1), (177, 2), (180, 1), (194, 1), (197, 3), (205, 1), (216, 1), (217, 1), (236, 1), (240, 1)]"
José,"[(6, 5), (47, 1), (60, 1), (63, 2), (70, 1), (76, 3), (95, 1), (104, 4), (112, 2), (125, 2), (126, 1), (137, 1), (138, 1), (149, 1), (162, 1), (175, 1), (193, 2), (202, 1), (204, 1), (205, 1), (215, 2), (216, 1), (230, 1), (240, 1), (241, 1)]"
Sobrevivente,"[(6, 1)]"
levado,"[(6, 3), (106, 2), (198, 1), (214, 1), (223, 1), (226, 1), (247, 1)]"
separada,"[(6, 1), (201, 1)]"
dissidentes,"[(6, 1), (65, 2)]"
persistiu,"[(6, 1), (74, 1)]"
serem,"[(6, 1), (9, 1), (33, 2), (52, 1), (59, 1), (94, 2), (107, 1), (112, 2), (117, 1), (121, 1), (125, 1), (137, 1), (154, 1), (187, 1), (197, 1), (202, 1), (206, 2), (207, 1), (208, 1), (211, 2), (216, 1), (217, 1), (223, 1), (248, 1), (249, 1)]"
Editora,"[(6, 1), (13, 2), (158, 1)]"
Ferreira,"[(6, 1), (194, 3), (207, 1)]"
servidores,"[(6, 1), (94, 1), (207, 1), (217, 28), (220, 1), (235, 1)]"
dias,"[(6, 2), (7, 3), (8, 2), (14, 1), (18, 1), (21, 2), (22, 1), (25, 1), (30, 1), (32, 1), (37, 3), (42, 1), (43, 1), (45, 1), (46, 1), (49, 1), (50, 1), (57, 1), (59, 1), (61, 1), (63, 1), (65, 5), (69, 4), (70, 1), (76, 3), (79, 1), (80, 2), (81, 1), (86, 1), (87, 2), (88, 1), (93, 2), (95, 2), (96, 1), (97, 2), (98, 3), (99, 1), (100, 1), (103, 2), (104, 1), (111, 1), (115, 1), (118, 1), (119, 1), (123, 1), (125, 1), (126, 1), (131, 1), (135, 1), (137, 3), (138, 1), (139, 1), (140, 1), (147, 1), (151, 5), (157, 1), (158, 2), (161, 1), (166, 1), (174, 2), (175, 1), (177, 1), (178, 2), (179, 1), (180, 1), (181, 1), (195, 5), (196, 4), (197, 2), (200, 1), (202, 1), (207, 1), (209, 1), (211, 1), (213, 1), (214, 1), (215, 1), (216, 1), (217, 4), (221, 1), (222, 1), (223, 2), (227, 2), (232, 2), (233, 1), (234, 1), (235, 1), (236, 2), (237, 1), (239, 2), (241, 1), (243, 1), (244, 1), (247, 2), (249, 2)]"
casamento,"[(6, 1), (9, 2), (94, 1), (129, 1), (145, 3), (177, 1), (218, 1), (238, 2), (249, 2)]"
pegavam,"[(6, 1)]"
iceberg,"[(6, 1), (125, 1)]"
prédio,"[(6, 1), (14, 1), (216, 1)]"
líder,"[(6, 1), (8, 2), (26, 1), (34, 1), (46, 1), (49, 1), (64, 1), (69, 4), (82, 1), (83, 1), (90, 4), (91, 1), (95, 2), (101, 1), (105, 2), (106, 3), (107, 2), (122, 1), (124, 1), (137, 1), (150, 1), (151, 2), (152, 1), (165, 2), (181, 1), (185, 1), (189, 1), (204, 1), (205, 6), (209, 2), (213, 2), (225, 3), (235, 3), (246, 1), (249, 1)]"
apropriação,"[(6, 2), (31, 2), (60, 1), (63, 1), (161, 1), (207, 2)]"
fui,"[(6, 1), (34, 1), (47, 1), (59, 1), (63, 8), (69, 2), (79, 1), (119, 1), (131, 1), (158, 2), (159, 1), (162, 1), (166, 1), (199, 1)]"
prima,"[(6, 1), (13, 1), (41, 1), (198, 1), (199, 1)]"
minha,"[(6, 6), (11, 1), (14, 3), (15, 1), (25, 1), (30, 1), (58, 3), (63, 4), (69, 4), (109, 1), (114, 2), (131, 1), (133, 2), (141, 1), (149, 2), (151, 3), (153, 1), (158, 9), (179, 1), (182, 1), (183, 7), (187, 1), (193, 1), (195, 5), (203, 2), (211, 1), (216, 4), (217, 1), (218, 2), (222, 1), (225, 1), (228, 3), (230, 2), (235, 1), (249, 6)]"
final,"[(6, 2), (7, 2), (8, 1), (9, 1), (12, 1), (13, 1), (21, 2), (22, 2), (26, 1), (30, 1), (32, 1), (34, 1), (35, 1), (36, 1), (38, 2), (41, 2), (43, 1), (44, 1), (48, 1), (49, 1), (50, 1), (51, 2), (53, 2), (54, 6), (56, 4), (60, 1), (63, 5), (66, 2), (67, 5), (71, 1), (72, 1), (74, 2), (90, 2), (91, 1), (93, 1), (95, 1), (104, 2), (106, 2), (107, 1), (108, 2), (114, 2), (122, 2), (129, 1), (134, 1), (135, 1), (138, 1), (139, 2), (142, 1), (151, 3), (152, 3), (154, 1), (158, 2), (175, 1), (181, 2), (182, 1), (183, 3), (184, 2), (186, 1), (188, 1), (192, 2), (193, 1), (197, 2), (198, 5), (203, 1), (207, 1), (212, 1), (222, 2), (223, 2), (229, 2), (232, 1), (237, 1), (242, 1), (244, 3), (249, 2)]"
algo,"[(6, 4), (7, 1), (9, 1), (11, 1), (12, 3), (14, 1), (20, 1), (25, 1), (34, 1), (37, 2), (39, 1), (41, 2), (46, 1), (63, 3), (65, 1), (69, 3), (77, 1), (78, 1), (80, 2), (86, 1), (89, 1), (96, 1), (102, 1), (103, 4), (109, 1), (113, 1), (125, 2), (143, 1), (144, 1), (147, 1), (151, 4), (152, 5), (154, 1), (157, 3), (158, 1), (160, 1), (163, 2), (166, 5), (168, 1), (173, 2), (174, 1), (175, 2), (180, 4), (181, 2), (183, 1), (185, 2), (186, 1), (189, 2), (195, 1), (197, 1), (198, 2), (199, 2), (208, 2), (214, 1), (225, 1), (227, 1), (229, 1), (234, 2), (239, 1), (243, 2), (248, 3)]"
Rosângela,"[(6, 8)]"
tentava,"[(6, 1), (11, 1), (27, 1), (95, 1), (151, 1), (162, 1)]"
acredita,"[(6, 1), (7, 1), (24, 1), (34, 1), (37, 2), (41, 3), (45, 1), (69, 3), (90, 1), (102, 3), (108, 1), (110, 1), (125, 2), (136, 1), (138, 1), (139, 1), (202, 1), (211, 5), (223, 1), (236, 3)]"
grata,"[(6, 1), (145, 1), (166, 1), (187, 1)]"
aprofundar,"[(6, 1), (239, 1)]"
morena,"[(6, 1)]"
acessando,"[(6, 1)]"
época,"[(6, 1), (7, 2), (9, 3), (13, 2), (15, 1), (17, 2), (19, 1), (23, 1), (25, 2), (27, 1), (46, 1), (47, 2), (49, 1), (57, 1), (59, 1), (69, 1), (75, 1), (84, 2), (89, 1), (93, 1), (95, 1), (99, 1), (101, 1), (105, 1), (107, 1), (108, 2), (112, 1), (115, 1), (131, 1), (133, 1), (149, 1), (152, 1), (158, 2), (164, 1), (166, 1), (168, 1), (174, 1), (175, 2), (176, 2), (177, 2), (181, 1), (183, 1), (184, 2), (189, 1), (193, 1), (194, 2), (197, 1), (198, 4), (207, 2), (208, 3), (210, 1), (216, 5), (217, 3), (223, 2), (224, 1), (229, 1), (233, 3), (238, 1), (241, 1), (249, 2)]"
Altamira,"[(6, 1)]"
nenhuma,"[(6, 1), (9, 1), (19, 1), (25, 1), (63, 1), (68, 1), (75, 1), (82, 1), (84, 1), (88, 1), (90, 1), (92, 2), (106, 1), (112, 1), (120, 1), (121, 1), (133, 1), (150, 1), (158, 1), (163, 1), (165, 1), (166, 1), (168, 1), (170, 1), (173, 1), (181, 1), (185, 1), (195, 1), (197, 1), (206, 1), (217, 1), (219, 1), (222, 1), (224, 1), (228, 1), (229, 1), (242, 2), (244, 1), (246, 1)]"
ligados,"[(6, 1), (7, 2), (25, 1), (138, 1), (207, 1), (230, 1), (239, 1)]"
capturado,"[(6, 1), (184, 1), (197, 1)]"
telefonemas,"[(6, 1), (45, 1)]"
casal,"[(6, 1), (9, 1), (10, 1), (14, 1), (112, 2), (145, 3), (187, 1), (195, 3), (198, 1), (218, 1), (224, 1), (249, 2)]"
imagina,"[(6, 2), (32, 1), (171, 1)]"
Essilio,"[(6, 1)]"
fazer,"[(6, 3), (7, 1), (10, 1), (11, 2), (14, 1), (15, 1), (19, 3), (21, 1), (23, 1), (26, 2), (29, 5), (30, 2), (37, 2), (39, 1), (40, 1), (41, 1), (42, 1), (44, 1), (49, 1), (55, 1), (60, 3), (63, 6), (65, 3), (69, 3), (76, 2), (78, 1), (82, 2), (83, 1), (86, 3), (87, 1), (90, 1), (92, 1), (93, 1), (95, 1), (97, 2), (99, 1), (103, 2), (108, 1), (109, 2), (111, 1), (118, 1), (119, 1), (122, 2), (125, 1), (133, 1), (135, 1), (137, 2), (143, 1), (151, 2), (152, 3), (153, 4), (154, 3), (155, 1), (156, 2), (157, 3), (158, 2), (160, 1), (164, 4), (165, 1), (166, 6), (167, 1), (170, 1), (172, 2), (173, 1), (174, 3), (177, 1), (178, 1), (182, 1), (183, 3), (187, 1), (189, 2), (190, 1), (195, 4), (196, 3), (197, 3), (199, 1), (203, 3), (205, 1), (207, 1), (208, 1), (209, 1), (211, 7), (213, 1), (214, 4), (216, 1), (217, 3), (218, 2), (221, 1), (225, 1), (227, 1), (228, 1), (229, 1), (230, 3), (233, 1), (235, 1), (237, 1), (241, 3), (242, 1), (243, 1), (244, 1), (248, 11)]"
pedia,"[(6, 1), (135, 1), (160, 2), (240, 1)]"
sozinha,"[(6, 1), (56, 1), (139, 1), (158, 1), (166, 1), (197, 2)]"
maioria,"[(6, 1), (19, 1), (23, 1), (30, 1), (32, 1), (34, 1), (36, 1), (60, 1), (63, 1), (65, 1), (76, 1), (81, 3), (82, 3), (86, 1), (88, 2), (90, 3), (101, 2), (104, 1), (107, 3), (108, 1), (109, 1), (110, 1), (115, 1), (117, 1), (138, 1), (150, 1), (151, 2), (152, 1), (157, 1), (167, 2), (170, 1), (172, 1), (179, 1), (180, 1), (181, 2), (193, 1), (204, 1), (211, 4), (216, 1), (217, 1), (227, 1), (232, 1), (236, 2), (239, 3), (245, 1), (246, 2)]"
lançado,"[(6, 1), (63, 1), (77, 2), (88, 1), (99, 1), (109, 1), (115, 1), (116, 1), (166, 1), (183, 1), (197, 1), (211, 1), (237, 1)]"
rodovia,"[(6, 1), (249, 2)]"
feito,"[(6, 1), (10, 1), (16, 1), (25, 1), (29, 2), (31, 1), (37, 3), (64, 1), (66, 1), (69, 2), (77, 1), (84, 2), (86, 1), (87, 1), (92, 1), (104, 1), (107, 2), (113, 4), (122, 1), (124, 2), (127, 1), (129, 1), (137, 2), (139, 1), (143, 1), (145, 2), (147, 1), (151, 2), (154, 2), (157, 2), (165, 3), (166, 2), (180, 1), (189, 3), (195, 1), (202, 1), (203, 4), (205, 1), (207, 1), (211, 5), (215, 1), (217, 4), (220, 3), (222, 1), (223, 3), (227, 5), (237, 1), (238, 1), (239, 3), (244, 1), (246, 2)]"
doença,"[(6, 1), (9, 1), (14, 1), (50, 1), (78, 4), (112, 2), (120, 2), (159, 1), (192, 1), (195, 1), (226, 2)]"
implorar,"[(6, 1)]"
desconhecido,"[(6, 1), (46, 1), (69, 1)]"
mensagens,"[(6, 1), (12, 1), (14, 1), (18, 2), (25, 1), (29, 1), (31, 1), (102, 1), (108, 2), (131, 1), (145, 2), (211, 3), (214, 2), (239, 1), (240, 1)]"
investigar,"[(6, 1), (60, 1), (151, 1), (165, 1), (171, 1), (181, 1), (207, 1), (214, 1)]"
reencontraram,"[(6, 1)]"
túmulo,"[(6, 1), (14, 1), (166, 1)]"
considera,"[(6, 2), (10, 1), (12, 2), (17, 1), (25, 4), (45, 1), (64, 1), (89, 3), (101, 3), (106, 2), (110, 2), (123, 1), (125, 2), (128, 2), (133, 1), (144, 1), (165, 2), (189, 1), (207, 3), (208, 3), (223, 2), (229, 1)]"
Rio,"[(6, 5), (7, 9), (12, 2), (19, 1), (39, 1), (43, 1), (45, 1), (47, 3), (50, 3), (61, 1), (76, 2), (87, 2), (115, 1), (120, 2), (148, 1), (149, 1), (151, 10), (154, 4), (162, 3), (164, 1), (190, 1), (191, 3), (199, 2), (200, 1), (201, 2), (202, 2), (204, 2), (205, 1), (206, 3), (207, 6), (208, 1), (214, 2), (217, 1), (219, 1), (224, 3), (238, 1), (239, 3), (242, 1), (248, 1)]"
lamenta,"[(6, 2), (61, 1), (65, 1), (75, 1), (84, 1), (144, 1), (216, 1), (217, 1), (223, 1), (239, 1), (241, 1)]"
endereço,"[(6, 1), (214, 1), (224, 2), (238, 4)]"
sido,"[(6, 1), (11, 1), (16, 2), (18, 1), (19, 2), (25, 1), (29, 1), (32, 1), (33, 1), (37, 2), (63, 7), (65, 1), (73, 1), (75, 2), (76, 1), (77, 1), (78, 1), (80, 1), (84, 1), (86, 1), (88, 1), (93, 1), (100, 1), (107, 1), (108, 1), (112, 1), (123, 1), (124, 1), (125, 1), (135, 1), (137, 1), (147, 1), (151, 3), (152, 1), (154, 1), (155, 2), (160, 1), (162, 2), (164, 2), (165, 1), (166, 1), (174, 2), (181, 1), (183, 1), (184, 2), (188, 1), (191, 1), (193, 1), (194, 1), (197, 6), (198, 2), (202, 3), (208, 2), (209, 1), (210, 1), (213, 1), (214, 1), (215, 2), (216, 1), (217, 1), (219, 1), (221, 1), (224, 1), (225, 2), (227, 1), (229, 1), (230, 1), (239, 1), (240, 2), (242, 1), (244, 2), (249, 1)]"
gerar,"[(6, 1), (37, 1), (63, 1), (142, 1), (173, 1)]"
sucumbir,"[(6, 1), (163, 1)]"
jeito,"[(6, 1), (16, 1), (25, 1), (57, 2), (63, 1), (151, 1), (162, 3), (170, 1), (189, 5), (205, 1), (221, 2), (225, 1), (248, 2), (249, 1)]"
Rua,"[(6, 1), (216, 1)]"
registrada,"[(6, 1), (69, 1), (190, 1), (207, 3), (230, 4)]"
fotos,"[(6, 1), (11, 3), (110, 1), (130, 1), (176, 1), (195, 1), (230, 1), (238, 1), (249, 1)]"
forçosamente,"[(6, 1), (165, 1)]"
crianças,"[(6, 6), (15, 2), (16, 2), (76, 3), (78, 1), (80, 1), (84, 2), (94, 4), (96, 1), (97, 1), (110, 1), (122, 1), (125, 1), (147, 1), (157, 2), (158, 1), (160, 4), (165, 1), (166, 1), (169, 1), (176, 1), (180, 1), (184, 3), (186, 2), (194, 1), (198, 1), (203, 16), (210, 1), (233, 1), (237, 1), (242, 4), (244, 1), (245, 2), (249, 11)]"
Juracy,"[(6, 3)]"
Ela,"[(6, 2), (9, 1), (11, 3), (14, 7), (16, 2), (32, 1), (60, 1), (61, 1), (69, 2), (76, 1), (80, 1), (102, 1), (112, 1), (114, 1), (119, 1), (125, 2), (133, 4), (151, 3), (158, 3), (178, 2), (190, 1), (197, 5), (199, 1), (214, 2), (216, 2), (220, 2), (230, 1), (239, 1), (248, 3), (249, 5)]"
tiveram,"[(6, 1), (7, 1), (13, 1), (20, 1), (24, 1), (28, 3), (30, 1), (51, 1), (56, 1), (65, 2), (74, 1), (127, 1), (172, 1), (195, 1), (197, 2), (202, 2), (208, 1), (218, 1), (221, 1), (224, 1), (238, 1), (249, 2)]"
Oliveira,"[(6, 1), (59, 1), (149, 1), (162, 1), (194, 1), (207, 4), (228, 1)]"
chorar,"[(6, 1), (14, 1), (151, 1), (166, 2), (180, 1), (195, 1)]"
autarquia,"[(6, 1)]"
precisavam,"[(6, 1), (7, 1), (19, 1), (189, 1)]"
ligações,"[(6, 1), (86, 1), (173, 1), (217, 1), (226, 1), (239, 1)]"
Ribamar,"[(6, 1)]"
Chile,"[(6, 1), (28, 1), (57, 1), (65, 1), (95, 6), (109, 1), (138, 1), (166, 5), (188, 1), (208, 1), (224, 3), (238, 1)]"
distante,"[(6, 1), (32, 1), (36, 1), (65, 1), (121, 1), (138, 1), (168, 1), (184, 2), (223, 1), (238, 1)]"
prescreve,"[(6, 1)]"
telefonema,"[(6, 2), (30, 1), (224, 2)]"
crime,"[(6, 1), (7, 9), (10, 1), (41, 1), (66, 7), (104, 2), (112, 2), (113, 2), (146, 1), (150, 1), (151, 15), (166, 14), (189, 1), (207, 2), (214, 2), (223, 7), (227, 2), (230, 1), (241, 3)]"
brasileiro,"[(6, 1), (8, 3), (18, 2), (19, 5), (21, 3), (22, 1), (25, 1), (26, 2), (27, 1), (42, 5), (50, 1), (55, 3), (58, 2), (60, 4), (68, 1), (71, 2), (73, 3), (76, 2), (95, 1), (105, 5), (111, 2), (115, 1), (116, 2), (121, 1), (127, 2), (131, 2), (134, 1), (139, 3), (151, 2), (158, 1), (160, 1), (162, 1), (164, 5), (165, 2), (166, 13), (168, 1), (172, 5), (173, 3), (174, 6), (201, 2), (204, 2), (207, 1), (210, 3), (215, 5), (217, 2), (218, 2), (220, 1), (223, 1), (224, 3), (225, 1), (231, 1), (237, 1), (238, 1)]"
lugares,"[(6, 1), (10, 1), (20, 1), (25, 1), (40, 1), (56, 1), (65, 1), (87, 2), (102, 1), (105, 1), (111, 1), (124, 1), (126, 1), (143, 1), (151, 1), (152, 1), (167, 1), (181, 1), (211, 1), (217, 1), (229, 1), (249, 1)]"
costumava,"[(6, 1), (13, 1), (14, 1), (46, 1), (118, 1), (197, 1), (199, 1)]"
Tanto,"[(6, 1), (32, 1), (34, 1), (42, 1), (105, 1), (125, 1), (132, 1), (142, 1), (150, 2), (162, 1), (189, 1), (202, 1), (238, 1)]"
públicos,"[(6, 1), (7, 1), (18, 1), (20, 1), (23, 1), (29, 1), (60, 1), (76, 1), (86, 1), (87, 1), (88, 3), (92, 1), (94, 1), (99, 1), (103, 1), (104, 1), (109, 1), (117, 1), (125, 1), (140, 1), (146, 1), (151, 1), (152, 1), (153, 1), (166, 2), (184, 1), (189, 1), (197, 1), (204, 2), (210, 2), (227, 1), (228, 2), (229, 2), (240, 1)]"
festas,"[(6, 1), (18, 1), (41, 1), (164, 1)]"
amava,"[(6, 1), (198, 1)]"
distância,"[(6, 2), (25, 1), (31, 1), (44, 1), (63, 1), (95, 1), (166, 1), (174, 1)]"
Ant,"[(6, 2), (7, 2), (47, 2), (115, 2), (162, 14), (207, 2), (216, 5), (235, 3)]"
sabiam,"[(6, 1), (104, 1), (135, 1), (164, 1), (224, 1)]"
cópia,"[(6, 1), (13, 7), (198, 1)]"
Aos,"[(6, 2), (53, 2), (68, 1), (71, 1), (74, 1), (116, 3), (177, 1), (183, 1), (184, 1), (197, 1), (210, 1), (249, 3)]"
podia,"[(6, 2), (13, 1), (57, 1), (63, 3), (65, 1), (69, 1), (112, 1), (151, 1), (164, 1), (195, 5), (196, 1), (204, 1), (210, 1), (214, 1), (249, 1)]"
vingança,"[(6, 1), (174, 1)]"
mágoa,"[(6, 1)]"
